student_id,study,university,semester,cohort_code,gender,first_generation,underrepresented,avg_sleep_minutes,avg_sleep_hours,daytime_sleep_minutes,sleep_midpoint_minutes,bedtime_variability,nights_tracked_fraction,prior_gpa,term_gpa,gpa_change,term_units,term_load_z,under_6h_sleep,sleep_bracket,sleep_midpoint_clock
470,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,405.2,6.75,31.6,392.3,0.6326,0.786,2.986,1.55,-1.436,11.0,-2.042,0,6.5-7h,05:32
471,3,University of Washington,Spring 2019,uw2,Female,1.0,1.0,402.6,6.71,73.3,384.9,0.08,0.893,3.8,3.25,-0.55,13.0,-1.0,0,6.5-7h,05:25
472,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,404.4,6.74,61.1,332.1,0.1362,1.0,2.996,1.8,-1.196,12.0,-1.521,0,6.5-7h,04:32
473,3,University of Washington,Spring 2019,uw2,Female,1.0,1.0,410.1,6.84,50.4,280.5,0.124,0.964,3.663,3.35,-0.313,13.0,-1.0,0,6.5-7h,03:40
474,3,University of Washington,Spring 2019,uw2,Male,0.0,1.0,350.8,5.85,117.0,494.2,0.7539,0.964,3.092,2.26,-0.832,8.0,-3.604,1,5.5-6h,07:14
481,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,425.8,7.1,29.8,350.6,0.1898,1.0,3.735,3.4,-0.335,13.0,-1.0,0,7-7.5h,04:51
485,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,367.4,6.12,70.9,344.1,0.2994,0.321,2.9,3.0,0.1,15.0,0.041,0,6-6.5h,04:44
488,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,357.3,5.96,18.2,402.0,0.3765,0.321,3.149,2.5,-0.649,17.0,1.083,1,5.5-6h,05:42
489,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,466.3,7.77,19.9,327.1,0.0578,0.964,3.46,3.37,-0.09,13.0,-1.0,0,7.5h+,04:27
490,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,459.6,7.66,31.6,352.7,0.1119,1.0,2.998,3.4,0.402,15.0,0.041,0,7.5h+,04:53
491,3,University of Washington,Spring 2019,uw2,Male,0.0,1.0,337.5,5.62,21.8,448.0,0.3415,0.571,3.409,3.11,-0.299,17.0,1.083,1,5.5-6h,06:28
494,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,411.5,6.86,35.1,440.8,0.1034,0.857,3.724,3.86,0.136,18.0,1.603,0,6.5-7h,06:21
496,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,507.1,8.45,19.8,322.1,0.0218,0.714,3.708,3.1,-0.607,15.0,0.041,0,7.5h+,04:22
499,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,413.5,6.89,38.4,441.0,0.1269,0.893,3.946,3.93,-0.016,15.0,0.041,0,6.5-7h,06:21
500,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,447.6,7.46,44.2,400.0,0.1997,0.893,3.414,3.47,0.056,15.0,0.041,0,7-7.5h,05:40
502,3,University of Washington,Spring 2019,uw2,Male,0.0,1.0,463.1,7.72,37.6,386.2,0.13,0.714,3.3,2.87,-0.43,15.0,0.041,0,7.5h+,05:26
503,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,402.9,6.72,38.0,305.5,0.1332,0.964,3.492,2.94,-0.552,14.0,-0.48,0,6.5-7h,04:06
504,3,University of Washington,Spring 2019,uw2,Female,1.0,1.0,335.6,5.59,41.4,377.9,1.2016,0.964,2.851,2.97,0.119,16.0,0.562,1,5.5-6h,05:18
505,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,461.1,7.68,20.0,296.6,0.107,1.0,4.0,4.0,0.0,14.0,-0.48,0,7.5h+,03:57
506,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,352.8,5.88,79.1,419.3,0.5716,0.964,3.657,3.3,-0.357,13.0,-1.0,1,5.5-6h,05:59
509,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,349.6,5.83,100.3,354.9,0.1481,1.0,3.635,3.83,0.195,18.0,1.603,1,5.5-6h,04:55
510,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,368.2,6.14,36.2,351.4,0.0375,0.786,2.83,2.67,-0.16,15.0,0.041,0,6-6.5h,04:51
511,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,410.6,6.84,18.9,400.6,0.2043,0.75,3.863,3.8,-0.063,15.0,0.041,0,6.5-7h,05:41
512,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,436.2,7.27,20.8,319.5,0.0293,0.714,3.296,3.33,0.034,18.0,1.603,0,7-7.5h,04:20
513,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,449.6,7.49,15.6,351.4,0.0446,0.893,3.611,3.09,-0.521,14.0,-0.48,0,7-7.5h,04:51
516,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,451.1,7.52,29.8,306.2,0.0593,1.0,3.626,3.54,-0.086,17.0,1.083,0,7.5h+,04:06
517,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,511.8,8.53,32.1,392.3,0.0233,0.893,3.24,2.8,-0.44,13.0,-1.0,0,7.5h+,05:32
521,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,386.2,6.44,47.8,337.9,0.1725,0.714,3.456,3.15,-0.306,13.0,-1.0,0,6-6.5h,04:38
523,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,392.8,6.55,46.3,285.7,0.2217,1.0,3.385,2.77,-0.615,14.0,-0.48,0,6.5-7h,03:46
524,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,391.9,6.53,40.8,375.8,0.1503,1.0,3.876,3.87,-0.006,14.0,-0.48,0,6.5-7h,05:16
525,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,335.3,5.59,83.4,528.3,0.6334,0.964,1.588,0.35,-1.238,10.0,-2.562,1,5.5-6h,07:48
526,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,409.8,6.83,30.0,407.5,0.0195,1.0,3.26,3.52,0.26,13.0,-1.0,0,6.5-7h,05:48
534,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,393.4,6.56,34.5,364.2,0.0691,0.929,3.053,3.0,-0.053,15.0,0.041,0,6.5-7h,05:04
535,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,384.6,6.41,59.0,341.9,0.1217,0.893,3.075,2.46,-0.615,15.0,0.041,0,6-6.5h,04:42
538,3,University of Washington,Spring 2019,uw2,Male,2.0,0.0,403.0,6.72,23.4,294.8,0.0324,1.0,3.553,3.27,-0.283,18.0,1.603,0,6.5-7h,03:55
541,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,382.8,6.38,48.4,504.3,0.3584,1.0,3.154,3.28,0.126,12.0,-1.521,0,6-6.5h,07:24
542,3,University of Washington,Spring 2019,uw2,Male,0.0,1.0,426.5,7.11,67.3,468.2,0.0672,1.0,3.165,3.33,0.165,16.0,0.562,0,7-7.5h,06:48
543,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,417.2,6.95,70.6,361.1,0.1523,1.0,2.617,3.35,0.733,17.0,1.083,0,6.5-7h,05:01
544,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,452.6,7.54,93.4,400.4,0.0901,0.893,3.224,3.5,0.276,15.0,0.041,0,7.5h+,05:40
546,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,414.6,6.91,34.7,348.6,0.0559,0.929,3.671,3.62,-0.051,15.0,0.041,0,6.5-7h,04:49
547,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,369.3,6.15,37.2,322.3,0.102,0.929,3.139,3.14,0.001,14.0,-0.48,0,6-6.5h,04:22
549,3,University of Washington,Spring 2019,uw2,Male,0.0,1.0,403.4,6.72,64.0,337.4,0.1748,0.964,3.324,3.46,0.136,14.0,-0.48,0,6.5-7h,04:37
550,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,399.1,6.65,47.8,366.7,0.1233,1.0,3.553,3.54,-0.013,13.0,-1.0,0,6.5-7h,05:07
551,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,414.8,6.91,70.1,426.8,0.9403,0.929,3.427,3.37,-0.057,15.0,0.041,0,6.5-7h,06:07
552,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,429.2,7.15,45.6,405.1,0.1437,0.929,3.714,3.19,-0.524,13.0,-1.0,0,7-7.5h,05:45
557,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,391.9,6.53,45.6,368.1,0.2938,0.964,2.799,2.86,0.061,16.0,0.562,0,6.5-7h,05:08
559,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,399.1,6.65,51.7,446.2,0.0936,1.0,3.681,3.17,-0.511,15.0,0.041,0,6.5-7h,06:26
560,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,509.3,8.49,33.5,405.2,0.0515,1.0,3.156,3.47,0.314,16.0,0.562,0,7.5h+,05:45
561,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,445.3,7.42,25.2,382.6,0.1686,0.929,3.535,2.97,-0.565,15.0,0.041,0,7-7.5h,05:23
562,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,298.3,4.97,6.6,584.7,10.5954,0.321,3.88,3.52,-0.36,18.0,1.603,1,<5.5h,08:45
564,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,407.4,6.79,49.1,415.0,0.0486,0.929,3.601,3.63,0.029,16.0,0.562,0,6.5-7h,05:55
567,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,436.3,7.27,24.1,433.8,0.1573,0.786,3.948,3.91,-0.038,18.0,1.603,0,7-7.5h,06:14
569,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,388.0,6.47,41.1,321.6,0.0574,0.357,3.162,3.71,0.547,19.0,2.124,0,6-6.5h,04:22
570,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,403.5,6.72,35.5,427.4,0.0521,0.964,3.364,3.01,-0.354,15.0,0.041,0,6.5-7h,06:07
571,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,435.3,7.26,40.4,427.1,0.1286,0.929,3.625,3.49,-0.135,13.0,-1.0,0,7-7.5h,06:07
10237,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,427.9,7.13,57.0,309.6,0.0596,0.933,3.111,3.333,0.222,,,0,7-7.5h,04:10
11002,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,371.6,6.19,29.8,409.0,0.1929,0.967,3.905,3.952,0.048,,,0,6-6.5h,05:49
13486,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,402.0,6.7,76.0,454.4,0.0861,1.0,3.278,3.611,0.333,,,0,6.5-7h,06:34
14279,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,427.3,7.12,48.3,337.9,0.0764,1.0,3.778,3.722,-0.056,,,0,7-7.5h,04:38
14571,4,University of Notre Dame,Spring 2016,nh,Male,0.0,1.0,440.2,7.34,30.8,383.4,0.1366,0.933,3.333,3.334,0.0,,,0,7-7.5h,05:23
14737,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,306.0,5.1,49.3,460.1,0.2224,0.867,3.667,3.778,0.111,,,1,<5.5h,06:40
14847,4,University of Notre Dame,Spring 2016,nh,Female,1.0,0.0,456.6,7.61,51.0,385.4,0.1318,1.0,3.333,3.667,0.334,,,0,7.5h+,05:25
15134,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,351.0,5.85,54.4,362.0,0.1596,0.667,3.667,3.556,-0.111,,,1,5.5-6h,05:02
17020,4,University of Notre Dame,Spring 2016,nh,Male,1.0,1.0,429.6,7.16,59.7,425.3,0.2094,0.933,3.167,3.5,0.333,,,0,7-7.5h,06:05
17308,4,University of Notre Dame,Spring 2016,nh,Female,0.0,1.0,412.5,6.88,21.6,353.0,0.0622,1.0,3.762,3.714,-0.047,,,0,6.5-7h,04:53
17932,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,415.4,6.92,36.1,417.1,0.1272,0.833,3.833,3.833,0.0,,,0,6.5-7h,05:57
18707,4,University of Notre Dame,Spring 2016,nh,Female,1.0,0.0,419.9,7.0,57.0,310.9,0.0523,1.0,2.933,3.278,0.344,,,0,7-7.5h,04:11
19245,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,279.2,4.65,122.8,471.6,0.7389,0.967,3.778,3.944,0.167,,,1,<5.5h,06:52
19735,4,University of Notre Dame,Spring 2016,nh,Male,0.0,1.0,381.8,6.36,64.9,372.6,0.1164,1.0,3.556,3.733,0.178,,,0,6-6.5h,05:13
21090,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,425.1,7.09,11.7,396.2,0.1993,0.967,3.944,3.944,0.0,,,0,7-7.5h,05:36
21887,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,460.7,7.68,72.2,448.1,0.0809,0.967,3.611,3.944,0.333,,,0,7.5h+,06:28
21932,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,357.4,5.96,127.9,394.4,0.178,1.0,3.944,4.0,0.055,,,1,5.5-6h,05:34
22138,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,427.8,7.13,34.5,337.1,0.1616,1.0,3.667,3.917,0.25,,,0,7-7.5h,04:37
22408,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,383.9,6.4,18.4,402.6,0.0239,0.867,3.778,3.889,0.111,,,0,6-6.5h,05:43
22688,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,393.5,6.56,68.4,346.3,0.1196,1.0,3.889,3.944,0.056,,,0,6.5-7h,04:46
22842,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,405.3,6.76,97.4,463.2,0.1893,1.0,3.333,2.833,-0.5,,,0,6.5-7h,06:43
23270,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,449.0,7.48,18.7,305.3,0.063,0.967,3.944,3.905,-0.04,,,0,7-7.5h,04:05
23518,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,372.1,6.2,40.1,457.9,0.1862,0.833,3.134,3.444,0.311,,,0,6-6.5h,06:38
24883,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,399.7,6.66,38.7,404.8,0.1115,0.967,4.0,3.889,-0.111,,,0,6.5-7h,05:45
25197,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,378.0,6.3,13.8,383.8,0.1192,1.0,3.944,3.889,-0.056,,,0,6-6.5h,05:24
25548,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,426.0,7.1,35.9,351.1,0.0552,0.967,3.944,3.889,-0.056,,,0,7-7.5h,04:51
26272,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,304.0,5.07,49.2,544.1,1.0208,0.8,3.905,3.476,-0.429,,,1,<5.5h,08:04
26320,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,382.4,6.37,50.7,405.1,0.0963,1.0,3.444,3.778,0.333,,,0,6-6.5h,05:45
26858,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,397.8,6.63,25.6,318.3,0.0238,1.0,3.5,3.667,0.167,,,0,6.5-7h,04:18
27306,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,374.1,6.24,44.8,394.1,0.2159,0.633,3.067,3.467,0.4,,,0,6-6.5h,05:34
28327,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,332.7,5.54,39.8,465.2,0.7882,0.8,3.833,3.667,-0.167,,,1,5.5-6h,06:45
28653,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,413.6,6.89,54.4,341.4,0.1354,0.967,3.889,3.722,-0.167,,,0,6.5-7h,04:41
29257,4,University of Notre Dame,Spring 2016,nh,Male,0.0,1.0,369.9,6.17,18.6,402.7,0.0867,0.967,3.619,3.81,0.19,,,0,6-6.5h,05:43
29885,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,393.4,6.56,29.9,361.3,0.0444,0.967,3.111,3.5,0.389,,,0,6.5-7h,05:01
30152,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,324.1,5.4,64.4,482.3,0.9094,0.7,3.389,3.733,0.344,,,1,<5.5h,07:02
30453,4,University of Notre Dame,Spring 2016,nh,Female,0.0,1.0,282.6,4.71,100.9,497.1,12.2105,0.267,3.222,3.611,0.389,,,1,<5.5h,07:17
31294,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,411.6,6.86,7.2,349.7,0.0116,0.933,3.944,3.889,-0.056,,,0,6.5-7h,04:50
33657,4,University of Notre Dame,Spring 2016,nh,Female,0.0,1.0,353.2,5.89,82.1,353.0,0.0659,1.0,3.4,3.056,-0.345,,,1,5.5-6h,04:53
33740,4,University of Notre Dame,Spring 2016,nh,Female,0.0,1.0,419.6,6.99,86.5,497.3,1.9035,0.567,3.428,3.533,0.105,,,0,6.5-7h,07:17
33785,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,412.9,6.88,54.2,335.9,0.0693,0.967,3.556,3.444,-0.111,,,0,6.5-7h,04:36
34062,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,375.0,6.25,79.1,340.2,0.2345,0.833,3.5,3.556,0.056,,,0,6-6.5h,04:40
34467,4,University of Notre Dame,Spring 2016,nh,Female,0.0,0.0,410.8,6.85,37.8,281.7,0.1272,0.6,4.0,3.952,-0.048,,,0,6.5-7h,03:42
35344,4,University of Notre Dame,Spring 2016,nh,Female,0.0,1.0,404.4,6.74,33.6,340.6,0.1258,0.967,4.0,3.833,-0.167,,,0,6.5-7h,04:41
35416,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,371.2,6.19,37.8,437.4,0.3616,0.867,3.722,3.167,-0.556,,,0,6-6.5h,06:17
35824,4,University of Notre Dame,Spring 2016,nh,Male,0.0,0.0,395.9,6.6,92.7,424.8,0.2255,0.967,3.389,3.5,0.111,,,0,6.5-7h,06:05
